av_key,sample_id,stem,wav_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,embedding_path,embedding_dim
01-07-01-01-01-01,03-01-07-01-01-01-01,03-01-07-01-01-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-01-01-01.wav,1,train,07,6,disgust,01,01,01,6,disgust,0.111167,0.104485,0.129407,0.084901,0.147553,0.083099,0.238227,0.101161,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-01.npy,96
01-07-01-01-01-02,03-01-07-01-01-01-02,03-01-07-01-01-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-01-02.wav,2,train,07,6,disgust,01,01,01,6,disgust,0.114105,0.089024,0.103223,0.103344,0.09369,0.101608,0.271598,0.123408,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-02.npy,96
01-07-01-01-01-03,03-01-07-01-01-01-03,03-01-07-01-01-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,3,train,07,6,disgust,01,01,01,6,disgust,0.095801,0.076216,0.105971,0.091645,0.107303,0.127759,0.268197,0.127109,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-03.npy,96
01-07-01-01-01-04,03-01-07-01-01-01-04,03-01-07-01-01-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,4,train,07,6,disgust,01,01,01,6,disgust,0.08998,0.096537,0.093811,0.109426,0.135287,0.082683,0.240111,0.152166,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-04.npy,96
01-07-01-01-01-05,03-01-07-01-01-01-05,03-01-07-01-01-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav,5,train,07,6,disgust,01,01,01,6,disgust,0.148583,0.134879,0.079453,0.084084,0.122538,0.091596,0.229561,0.109307,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-05.npy,96
01-07-01-01-01-06,03-01-07-01-01-01-06,03-01-07-01-01-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,6,train,07,6,disgust,01,01,01,6,disgust,0.092038,0.145949,0.085862,0.107061,0.10615,0.114562,0.235957,0.11242,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-06.npy,96
01-07-01-01-01-07,03-01-07-01-01-01-07,03-01-07-01-01-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav,7,train,07,6,disgust,01,01,01,6,disgust,0.086484,0.10847,0.097403,0.094267,0.11973,0.09705,0.2475,0.149096,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-07.npy,96
01-07-01-01-01-08,03-01-07-01-01-01-08,03-01-07-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-01-08.wav,8,train,07,6,disgust,01,01,01,6,disgust,0.118729,0.091017,0.104115,0.089412,0.103982,0.076854,0.252096,0.163794,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-08.npy,96
01-07-01-01-01-09,03-01-07-01-01-01-09,03-01-07-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-01-01-09.wav,9,train,07,6,disgust,01,01,01,6,disgust,0.122768,0.093458,0.113825,0.106058,0.091057,0.076293,0.257671,0.138871,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-09.npy,96
01-07-01-01-01-10,03-01-07-01-01-01-10,03-01-07-01-01-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-01-01-10.wav,10,train,07,6,disgust,01,01,01,6,disgust,0.110858,0.101122,0.083874,0.112489,0.092788,0.118093,0.261378,0.119398,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-10.npy,96
01-07-01-01-01-11,03-01-07-01-01-01-11,03-01-07-01-01-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-01-11.wav,11,train,07,6,disgust,01,01,01,6,disgust,0.097568,0.099115,0.112248,0.094603,0.120786,0.087294,0.267755,0.120632,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-11.npy,96
01-07-01-01-01-12,03-01-07-01-01-01-12,03-01-07-01-01-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,12,train,07,6,disgust,01,01,01,6,disgust,0.105676,0.083088,0.097657,0.113699,0.08674,0.105274,0.261297,0.146571,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-12.npy,96
01-07-01-01-01-13,03-01-07-01-01-01-13,03-01-07-01-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,13,train,07,6,disgust,01,01,01,6,disgust,0.126477,0.130422,0.084898,0.091238,0.113321,0.092203,0.242867,0.118575,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-13.npy,96
01-07-01-01-01-14,03-01-07-01-01-01-14,03-01-07-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,14,train,07,6,disgust,01,01,01,6,disgust,0.075757,0.125052,0.119696,0.114416,0.094435,0.115478,0.235069,0.120097,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-14.npy,96
01-07-01-01-01-15,03-01-07-01-01-01-15,03-01-07-01-01-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,15,train,07,6,disgust,01,01,01,6,disgust,0.10443,0.109275,0.091029,0.099261,0.085033,0.117898,0.260687,0.132388,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-15.npy,96
01-07-01-01-01-16,03-01-07-01-01-01-16,03-01-07-01-01-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-01-16.wav,16,train,07,6,disgust,01,01,01,6,disgust,0.09763,0.08289,0.114521,0.079561,0.118694,0.114986,0.267885,0.123833,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-01-16.npy,96
01-07-01-01-02-01,03-01-07-01-01-02-01,03-01-07-01-01-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-01-02-01.wav,1,train,07,6,disgust,01,01,02,6,disgust,0.103365,0.110716,0.13737,0.073838,0.091364,0.10329,0.25608,0.123978,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-01.npy,96
01-07-01-01-02-02,03-01-07-01-01-02-02,03-01-07-01-01-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-02-02.wav,2,train,07,6,disgust,01,01,02,6,disgust,0.124226,0.081428,0.114499,0.104615,0.087154,0.11026,0.260922,0.116896,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-02.npy,96
01-07-01-01-02-03,03-01-07-01-01-02-03,03-01-07-01-01-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,3,train,07,6,disgust,01,01,02,6,disgust,0.102528,0.080672,0.092963,0.085127,0.146155,0.119707,0.248803,0.124046,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-03.npy,96
01-07-01-01-02-04,03-01-07-01-01-02-04,03-01-07-01-01-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,4,train,07,6,disgust,01,01,02,6,disgust,0.088122,0.078709,0.11234,0.108418,0.101708,0.098407,0.26435,0.147947,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-04.npy,96
01-07-01-01-02-05,03-01-07-01-01-02-05,03-01-07-01-01-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,5,train,07,6,disgust,01,01,02,6,disgust,0.125133,0.093685,0.074719,0.086852,0.133311,0.105231,0.245348,0.135722,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-05.npy,96
01-07-01-01-02-06,03-01-07-01-01-02-06,03-01-07-01-01-02-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,6,train,07,6,disgust,01,01,02,6,disgust,0.083754,0.135738,0.092689,0.126039,0.101953,0.134332,0.221311,0.104184,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-06.npy,96
01-07-01-01-02-07,03-01-07-01-01-02-07,03-01-07-01-01-02-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav,7,train,07,6,disgust,01,01,02,6,disgust,0.097294,0.088629,0.128875,0.073807,0.108831,0.100713,0.259718,0.142133,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-07.npy,96
01-07-01-01-02-08,03-01-07-01-01-02-08,03-01-07-01-01-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,8,train,07,6,disgust,01,01,02,6,disgust,0.113647,0.097349,0.089407,0.118937,0.140436,0.084458,0.245875,0.109892,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-08.npy,96
01-07-01-01-02-09,03-01-07-01-01-02-09,03-01-07-01-01-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-01-02-09.wav,9,train,07,6,disgust,01,01,02,6,disgust,0.115695,0.092623,0.094191,0.119461,0.111847,0.077697,0.251942,0.136544,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-09.npy,96
01-07-01-01-02-10,03-01-07-01-01-02-10,03-01-07-01-01-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-01-02-10.wav,10,train,07,6,disgust,01,01,02,6,disgust,0.121276,0.106452,0.091639,0.108418,0.082038,0.107876,0.258611,0.123689,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-10.npy,96
01-07-01-01-02-11,03-01-07-01-01-02-11,03-01-07-01-01-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-02-11.wav,11,train,07,6,disgust,01,01,02,6,disgust,0.107321,0.09615,0.121262,0.097294,0.111977,0.080744,0.266706,0.118546,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-11.npy,96
01-07-01-01-02-12,03-01-07-01-01-02-12,03-01-07-01-01-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-02-12.wav,12,train,07,6,disgust,01,01,02,6,disgust,0.126607,0.096999,0.101707,0.133982,0.09333,0.106883,0.243721,0.096771,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-12.npy,96
01-07-01-01-02-13,03-01-07-01-01-02-13,03-01-07-01-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,13,train,07,6,disgust,01,01,02,6,disgust,0.118925,0.099304,0.081513,0.095744,0.10957,0.101834,0.259176,0.133935,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-13.npy,96
01-07-01-01-02-14,03-01-07-01-01-02-14,03-01-07-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,14,train,07,6,disgust,01,01,02,6,disgust,0.105249,0.075875,0.123305,0.082489,0.102779,0.09346,0.236174,0.18067,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-14.npy,96
01-07-01-01-02-15,03-01-07-01-01-02-15,03-01-07-01-01-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav,15,train,07,6,disgust,01,01,02,6,disgust,0.104718,0.118361,0.133523,0.121481,0.112374,0.102563,0.229016,0.077964,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-15.npy,96
01-07-01-01-02-16,03-01-07-01-01-02-16,03-01-07-01-01-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-02-16.wav,16,train,07,6,disgust,01,01,02,6,disgust,0.102572,0.06879,0.130775,0.085367,0.10383,0.105643,0.259715,0.143309,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-01-02-16.npy,96
01-07-01-02-01-01,03-01-07-01-02-01-01,03-01-07-01-02-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-02-01-01.wav,1,train,07,6,disgust,01,02,01,6,disgust,0.114668,0.102318,0.11304,0.094826,0.103757,0.099949,0.267437,0.104005,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-01.npy,96
01-07-01-02-01-02,03-01-07-01-02-01-02,03-01-07-01-02-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-01-02.wav,2,train,07,6,disgust,01,02,01,6,disgust,0.123429,0.097093,0.113819,0.112351,0.094275,0.089721,0.258852,0.11046,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-02.npy,96
01-07-01-02-01-03,03-01-07-01-02-01-03,03-01-07-01-02-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,3,train,07,6,disgust,01,02,01,6,disgust,0.088297,0.102328,0.096258,0.091035,0.095056,0.130955,0.259522,0.13655,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-03.npy,96
01-07-01-02-01-04,03-01-07-01-02-01-04,03-01-07-01-02-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,4,train,07,6,disgust,01,02,01,6,disgust,0.101691,0.091264,0.118042,0.122989,0.098858,0.081279,0.249551,0.136325,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-04.npy,96
01-07-01-02-01-05,03-01-07-01-02-01-05,03-01-07-01-02-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav,5,train,07,6,disgust,01,02,01,6,disgust,0.112329,0.140291,0.081874,0.101197,0.12429,0.106163,0.23311,0.100746,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-05.npy,96
01-07-01-02-01-06,03-01-07-01-02-01-06,03-01-07-01-02-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav,6,train,07,6,disgust,01,02,01,6,disgust,0.103123,0.108772,0.09348,0.101127,0.089657,0.10285,0.256106,0.144885,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-06.npy,96
01-07-01-02-01-07,03-01-07-01-02-01-07,03-01-07-01-02-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav,7,train,07,6,disgust,01,02,01,6,disgust,0.122569,0.106268,0.089629,0.086676,0.094081,0.092157,0.253834,0.154788,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-07.npy,96
01-07-01-02-01-08,03-01-07-01-02-01-08,03-01-07-01-02-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-01-08.wav,8,train,07,6,disgust,01,02,01,6,disgust,0.118668,0.100999,0.082268,0.116809,0.106575,0.08948,0.25714,0.128061,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-08.npy,96
01-07-01-02-01-09,03-01-07-01-02-01-09,03-01-07-01-02-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-02-01-09.wav,9,train,07,6,disgust,01,02,01,6,disgust,0.14652,0.085073,0.107857,0.095816,0.138726,0.07115,0.228374,0.126485,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-09.npy,96
01-07-01-02-01-10,03-01-07-01-02-01-10,03-01-07-01-02-01-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-02-01-10.wav,10,train,07,6,disgust,01,02,01,6,disgust,0.130127,0.095298,0.075247,0.099248,0.112803,0.122343,0.250473,0.114461,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-10.npy,96
01-07-01-02-01-11,03-01-07-01-02-01-11,03-01-07-01-02-01-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,11,train,07,6,disgust,01,02,01,6,disgust,0.120382,0.095642,0.126471,0.077671,0.098801,0.081587,0.248036,0.151412,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-11.npy,96
01-07-01-02-01-12,03-01-07-01-02-01-12,03-01-07-01-02-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-01-12.wav,12,train,07,6,disgust,01,02,01,6,disgust,0.107656,0.089293,0.094569,0.097795,0.102588,0.097294,0.268901,0.141905,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-12.npy,96
01-07-01-02-01-13,03-01-07-01-02-01-13,03-01-07-01-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,13,train,07,6,disgust,01,02,01,6,disgust,0.111638,0.10204,0.093123,0.083321,0.124994,0.090819,0.262165,0.131899,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-13.npy,96
01-07-01-02-01-14,03-01-07-01-02-01-14,03-01-07-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,14,train,07,6,disgust,01,02,01,6,disgust,0.10079,0.078097,0.108259,0.093605,0.123726,0.089122,0.251577,0.154824,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-14.npy,96
01-07-01-02-01-15,03-01-07-01-02-01-15,03-01-07-01-02-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav,15,train,07,6,disgust,01,02,01,6,disgust,0.107788,0.086625,0.09907,0.130916,0.083522,0.096211,0.256195,0.139674,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-15.npy,96
01-07-01-02-01-16,03-01-07-01-02-01-16,03-01-07-01-02-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-01-16.wav,16,train,07,6,disgust,01,02,01,6,disgust,0.131599,0.093151,0.096152,0.093209,0.097429,0.087273,0.249777,0.15141,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-01-16.npy,96
01-07-01-02-02-01,03-01-07-01-02-02-01,03-01-07-01-02-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-07-01-02-02-01.wav,1,train,07,6,disgust,01,02,02,6,disgust,0.109945,0.11858,0.136194,0.084078,0.103245,0.080789,0.244049,0.12312,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-02-01.npy,96
01-07-01-02-02-02,03-01-07-01-02-02-02,03-01-07-01-02-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-02-02.wav,2,train,07,6,disgust,01,02,02,6,disgust,0.104038,0.085389,0.1199,0.120646,0.076038,0.106666,0.253669,0.133655,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-02-02.npy,96
01-07-01-02-02-03,03-01-07-01-02-02-03,03-01-07-01-02-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,3,train,07,6,disgust,01,02,02,6,disgust,0.109364,0.093639,0.095084,0.105841,0.135021,0.093293,0.254382,0.113376,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-02-03.npy,96
01-07-01-02-02-04,03-01-07-01-02-02-04,03-01-07-01-02-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,4,train,07,6,disgust,01,02,02,6,disgust,0.089427,0.073276,0.118509,0.111227,0.09952,0.109439,0.251544,0.147059,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-02-04.npy,96
01-07-01-02-02-05,03-01-07-01-02-02-05,03-01-07-01-02-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav,5,train,07,6,disgust,01,02,02,6,disgust,0.103209,0.103263,0.110177,0.103009,0.10841,0.083908,0.265164,0.12286,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-07-01-02-02-05.npy,96
